X,gene.id,symbol,entrez_id,chr,start,end,middle,strand
27496,10004033753,Jph4,,,,,,
27497,10004033754,Cers1,,,,,,
27498,10004033755,Mrgprb1,,,,,,
27499,10004033756,Pgp,,,,,,
27500,10004033757,Ddx49,,,,,,
27501,10004033758,Olfr1338,,,,,,
27502,10004033759,Epha7,,,,,,
27503,10004033760,Zfp697,,,,,,
27504,10004033761,Kcnq1ot1,,,,,,
27505,10004033762,AC161757.1,,,,,,
27506,10004033763,Pdia3,,,,,,
27507,10004033764,Olfr1143,,,,,,
27508,10004033765,Exoc4,,,,,,
27509,10004033767,Olfr1436,,,,,,
27510,10004033768,Tas2r117,,,,,,
27511,10004033769,Il2ra,,,,,,
27512,10004033770,Lrrc41,,,,,,
27513,10004033771,Plekhn1,,,,,,
27514,10004033773,Usp8,,,,,,
27515,10004033774,Mrgprx1,,,,,,
27516,10004033775,Zfp870,,,,,,
27517,10004033780,Hars,,,,,,
27518,10004033781,Olfr733,,,,,,
27519,10004033782,Gm45205,,,,,,
27520,10004033783,Osbpl10,,,,,,
27521,10004033784,Med19,,,,,,
27522,10004033785,Vmn2r-ps13,,,,,,
27523,10004033786,Ikbkg,,,,,,
27524,10004033788,Tnpo3,,,,,,
27525,10004033789,Taar7d,,,,,,
27526,10004033790,5830416I19Rik,,,,,,
27527,10004033791,AC140192.1,,,,,,
27528,10004033793,Pnldc1,,,,,,
27529,10004033795,Vmn1r219,,,,,,
27530,10004033796,Nectin3,,,,,,
27531,10004033797,Klrc2,,,,,,
27532,10004033798,Olfr1098,,,,,,
27533,10004033799,Fgfr2,,,,,,
27534,10004033800,Zfp189,,,,,,
27535,10004033801,Pjvk,,,,,,
27536,10004033802,Olfr447,,,,,,
27537,10004033803,Gm29292,,,,,,
27538,10004033804,Naa50,,,,,,
27539,10004033805,Bnip5,,,,,,
27540,10004033806,Copg1,,,,,,
27541,10004033808,Slc39a3,,,,,,
27542,10004033809,Olfr1381,,,,,,
27543,10004033810,Wfikkn2,,,,,,
27544,10004033812,Olfr532,,,,,,
27545,10004033813,Gm36584,,,,,,
27546,10004033814,Vmn1r2,,,,,,
27547,10004033815,Ninl,,,,,,
27548,10004033816,Igsf10,,,,,,
27549,10004033817,Olfr1258,,,,,,
27550,10004033818,Mzf1,,,,,,
27551,10004033819,Tars2,,,,,,
27552,10004033825,Vmn1r210,,,,,,
27553,10004033826,E130304I02Rik,,,,,,
27554,10004033827,Zglp1,,,,,,
27555,10004033828,Prl3d1,,,,,,
27556,10004033829,4931406B18Rik,,,,,,
27557,10004033831,Obp2b,,,,,,
27558,10004033833,Fxn,,,,,,
27559,10004033834,Vmn2r97,,,,,,
27560,10004033835,Cdc42bpa,,,,,,
27561,10004033836,Fbrs,,,,,,
27562,10004033837,Fsip2,,,,,,
27563,10004033838,Ginm1,,,,,,
27564,10004033840,Clip3,,,,,,
27565,10004033841,Gm44729,,,,,,
27566,10004033842,Slc6a19os,,,,,,
27567,10004033843,Atm,,,,,,
27568,10004033844,C630004L07Rik,,,,,,
27569,10004033847,Olfr1093,,,,,,
27570,10004033848,Gm16400,,,,,,
27571,10004033849,Olfr1221,,,,,,
27572,10004033850,Gm14328,,,,,,
27573,10004033851,Spag17os,,,,,,
27574,10004033852,Vmn1r40,,,,,,
27575,10004033855,Gfy,,,,,,
27576,10004033856,Epo,,,,,,
27577,10004033857,Mindy1,,,,,,
27578,10004033858,Olfr473,,,,,,
27579,10004033859,Prl2c3,,,,,,
27580,10004033860,D630044L22Rik,,,,,,
27581,10004033861,Sp2,,,,,,
27582,10004033862,Galk1,,,,,,
27583,10004033863,Fanca,,,,,,
27584,10004033864,Vmn1r89,,,,,,
27585,10004033865,Dnah1,,,,,,
27586,10004033866,Olfr1260,,,,,,
27587,10004033867,Plrg1,,,,,,
27588,10004033868,Vmn2r95,,,,,,
27589,10004033869,Olfr1035-ps1,,,,,,
27590,10004033870,Tas2r106,,,,,,
27591,10004033871,Defb14,,,,,,
27592,10004033872,Sufu,,,,,,
27593,10004033873,Dnmt3l,,,,,,
27594,10004033874,Olfr1138,,,,,,
27595,10004033875,Tbx10,,,,,,
27596,10004033876,Mkrn1-ps1,,,,,,
27597,10004033877,Tet1,,,,,,
27598,10004033878,Usp37,,,,,,
27599,10004033879,Olfr1302,,,,,,
27600,10004033880,Lgi4,,,,,,
27601,10004033882,Rnf146,,,,,,
27602,10004033883,Tead4,,,,,,
27603,10004033884,Zfp335,,,,,,
27604,10004033885,Vmn1r41,,,,,,
27605,10004033888,Cphx1,,,,,,
27606,10004033889,Nox1,,,,,,
27607,10004033890,Zkscan16,,,,,,
27608,10004033891,Olfr1426,,,,,,
27609,10004033892,Kctd16,,,,,,
27610,10004033893,H3c10,,,,,,
27611,10004033894,Gm8479,,,,,,
27612,10004033895,Gm37392,,,,,,
27613,10004033896,6030498E09Rik,,,,,,
27614,10004033897,Olfr371,,,,,,
27615,10004033898,Polr3d,,,,,,
27616,10004033899,Stard6,,,,,,
27617,10004033900,Olfr201,,,,,,
27618,10004033901,Atp5k,,,,,,
27619,10004033902,Ypel1,,,,,,
27620,10004033904,Poglut2,,,,,,
27621,10004033905,Farsa,,,,,,
27622,10004033906,1700041G16Rik,,,,,,
27623,10004033908,Cnot9,,,,,,
27624,10004033909,B230217C12Rik,,,,,,
27625,10004033910,Taf6l,,,,,,
27626,10004033912,Olfr1484,,,,,,
27627,10004033913,Atp11b,,,,,,
27628,10004033914,Tes3-ps,,,,,,
27629,10004033915,Olfr305,,,,,,
27630,10004033916,Zfp568,,,,,,
27631,10004033917,Ifnl3,,,,,,
27632,10004033918,Rbm33,,,,,,
27633,10004033919,4930451G09Rik,,,,,,
27634,10004033920,Mmp28,,,,,,
27635,10004033921,Septin6,,,,,,
27636,10004033922,Gm49244,,,,,,
27637,10004033923,BC024978,,,,,,
27638,10004033924,Olfr424,,,,,,
27639,10004033925,Lama3,,,,,,
27640,10004033926,Tmem138,,,,,,
27641,10004033929,Gm10143,,,,,,
27642,10004033930,Ogdhl,,,,,,
27643,10004033931,Kifc5b,,,,,,
27644,10004033932,Cnnm3,,,,,,
27645,10004033933,Csf2rb,,,,,,
27646,10004033935,Tirap,,,,,,
27647,10004033937,St3gal3,,,,,,
27648,10004033938,Nepn,,,,,,
27649,10004033940,Olfr596,,,,,,
27650,10004033941,Ahdc1,,,,,,
27651,10004033942,Thsd4,,,,,,
27652,10004033943,Alpk1,,,,,,
27653,10004033945,Malat1,,,,,,
27654,10004033946,Mrgprb3,,,,,,
27655,10004033947,Asb6,,,,,,
27656,10004033948,Mrgprb5,,,,,,
27657,10004033949,Pten,,,,,,
27658,10004033950,Fpgs,,,,,,
27659,10004033952,Ifnz,,,,,,
27660,10004033954,Itgb5,,,,,,
27661,10004033955,Adck2,,,,,,
27662,10004033956,Olfr1367,,,,,,
27663,10004033957,Nrxn3,,,,,,
27664,10004033958,Vmn2r99,,,,,,
27665,10004033959,Pcdhgc4,,,,,,
27666,10004033960,Jmjd4,,,,,,
27667,10004033961,Olfr781,,,,,,
27668,10004033962,Mei1,,,,,,
27669,10004033963,Zfp689,,,,,,
27670,10004033964,Rora,,,,,,
27671,10004033965,Pus10,,,,,,
27672,10004033968,Rsph14,,,,,,
27673,10004033969,Olfr1095,,,,,,
27674,10004033970,Txndc16,,,,,,
27675,10004033971,Tmem88,,,,,,
27676,10004033972,Clec3a,,,,,,
27677,10004033974,Ly6g6d,,,,,,
27678,10004033975,Cyp2b10,,,,,,
27679,10004033977,Six2,,,,,,
27680,10004033978,L3mbtl1,,,,,,
27681,10004033979,Yju2,,,,,,
27682,10004033980,Cbll1,,,,,,
27683,10004033981,Gm23756,,,,,,
27684,10004033982,Zfp960,,,,,,
27685,10004033984,Olfr1395,,,,,,
27686,10004033985,Spata2l,,,,,,
27687,10004033987,Ufsp2,,,,,,
27688,10004033988,Zc4h2,,,,,,
27689,10004033989,Camk2b,,,,,,
27690,10004033990,Olfr1033,,,,,,
27691,10004033992,Ccdc106,,,,,,
27692,10004033993,Btbd35f23,,,,,,
27693,10004033995,2810433D01Rik,,,,,,
27694,10004033996,Olfr394,,,,,,
27695,10004033997,Asphd2,,,,,,
27696,10004033998,Pcdhgc4,,,,,,
27697,10004033999,Zfp469,,,,,,
27698,10004034001,Rims4,,,,,,
27699,10004034002,H2-DMb1,,,,,,
27700,10004034003,Pcdhgc4,,,,,,
27701,10004034004,Olfr1368,,,,,,
27702,10004034006,Sh2d7,,,,,,
27703,10004034007,Pdzph1,,,,,,
27704,10004034008,Irx1,,,,,,
27705,10004034009,Olfr643,,,,,,
27706,10004034011,Arfip2,,,,,,
27707,10004034013,Cdk19,,,,,,
27708,10004034014,Olfr634-ps1,,,,,,
27709,10004034015,Mrpl15,,,,,,
27710,10004034016,Tdpoz6,,,,,,
27711,10004034018,Spg7,,,,,,
27712,10004034019,Olfr1378,,,,,,
27713,10004034020,H3c15,,,,,,
27714,10004034021,Vmn1r38,,,,,,
27715,10004034022,Gm15442,,,,,,
27716,10004034023,Olfr1288,,,,,,
27717,10004034024,Olfr1497,,,,,,
27718,10004034025,Vdr,,,,,,
27719,10004034026,E230015B07Rik,,,,,,
27720,10004034027,Olfr1265,,,,,,
27721,10004034028,Plag1,,,,,,
27722,10004034030,Gm45412,,,,,,
27723,10004034031,Igkv1-110,,,,,,
27724,10004034032,Slf2,,,,,,
27725,10004034033,Olfr606,,,,,,
27726,10004034034,Maml1,,,,,,
27727,10004034035,Slc8a1,,,,,,
27728,10004034036,Phf21a,,,,,,
27729,10004034037,Chmp6,,,,,,
27730,10004034038,Dlg5,,,,,,
27731,10004034039,Gm24376,,,,,,
27732,10004034041,Olfr299,,,,,,
27733,10004034042,4930550C17Rik,,,,,,
27734,10004034043,Crxos,,,,,,
27735,10004034044,Gm47955,,,,,,
27736,10004034045,1700007K13Rik,,,,,,
27737,10004034046,Cpxm1,,,,,,
27738,10004034048,Cxcr1,,,,,,
27739,10004034049,Ldoc1,,,,,,
27740,10004034050,Gm16098,,,,,,
27741,10004034051,Nlgn3,,,,,,
27742,10004034052,Spock1,,,,,,
27743,10004034053,Fhod1,,,,,,
27744,10004034055,Olfr344,,,,,,
27745,10004034056,Wac,,,,,,
27746,10004034058,Olfr380,,,,,,
27747,10004034059,Gphn,,,,,,
27748,10004034060,Olfr1196,,,,,,
27749,10004034061,Bhlhe23,,,,,,
27750,10004034062,Ntng2,,,,,,
27751,10004034064,Thra,,,,,,
27752,10004034065,Pomk,,,,,,
27753,10004034066,Pdcd11,,,,,,
27754,10004034067,Olfr1301,,,,,,
27755,10004034068,Olfr887,,,,,,
27756,10004034069,Senp8,,,,,,
27757,10004034070,Kcnh7,,,,,,
27758,10004034071,Prorp,,,,,,
27759,10004034072,Rhbdl3,,,,,,
27760,10004034073,Trappc5,,,,,,
27761,10004034074,Btf3l4,,,,,,
27762,10004034075,Olfr711,,,,,,
27763,10004034077,Sox2,,,,,,
27764,10004034079,2310002D06Rik,,,,,,
27765,10004034080,Olfr1445,,,,,,
27766,10004034081,Olfr145,,,,,,
27767,10004034083,A930033H14Rik,,,,,,
27768,10004034084,Olfr178,,,,,,
27769,10004034087,Zfp142,,,,,,
27770,10004034088,Lrig3,,,,,,
27771,10004034089,Olfr1205,,,,,,
27772,10004034090,Krt74,,,,,,
27773,10004034091,Defa21,,,,,,
27774,10004034092,Utrn,,,,,,
27775,10004034093,Rnf24,,,,,,
27776,10004034094,Prl2c3,,,,,,
27777,10004034095,Inka2,,,,,,
27778,10004034096,Chrm3,,,,,,
27779,10004034097,Polr3a,,,,,,
27780,10004034099,Snx6,,,,,,
27781,10004034100,Gm44775,,,,,,
27782,10004034101,Scube3,,,,,,
27783,10004034102,Esr1,,,,,,
27784,10004034103,Hs3st4,,,,,,
27785,10004034105,Adam1a,,,,,,
27786,10004034106,Rhox4a,,,,,,
27787,10004034107,Olfr636-ps1,,,,,,
27788,10004034108,Olfr582,,,,,,
27789,10004034109,Lamc3,,,,,,
27790,10004034110,Rnf187,,,,,,
27791,10004034111,Olfr361,,,,,,
27792,10004034112,Fate1,,,,,,
27793,10004034113,Fbxo4,,,,,,
27794,10004034114,Unk,,,,,,
27795,10004034115,4930579C12Rik,,,,,,
27796,10004034116,4930556J24Rik,,,,,,
27797,10004034117,Sulf2,,,,,,
27798,10004034118,Tnip3,,,,,,
27799,10004034119,Ntmt1,,,,,,
27800,10004034120,Xlr3b,,,,,,
27801,10004034121,Gatd1,,,,,,
27802,10004034122,Gm19410,,,,,,
27803,10004034125,Det1,,,,,,
27804,10004034126,A230083N12Rik,,,,,,
27805,10004034127,Taar8a,,,,,,
27806,10004034128,Mastl,,,,,,
27807,10004034129,Csnk1g3,,,,,,
27808,10004034130,Gm13991,,,,,,
27809,10004034131,Vmn1r181,,,,,,
27810,10004034133,Tssk5,,,,,,
27811,10004034134,Amer1,,,,,,
27812,10004034135,Abl2,,,,,,
27813,10004034136,4930513O06Rik,,,,,,
27814,10004034137,Clec18a,,,,,,
27815,10004034138,Pigh,,,,,,
27816,10004034139,Gm10440,,,,,,
27817,10004034140,Marf1,,,,,,
27818,10004034141,A430093F15Rik,,,,,,
27819,10004034142,1700011C11Rik,,,,,,
27820,10004034143,Dnajc25,,,,,,
27821,10004034145,Ndufb1-ps,,,,,,
27822,10004034146,Nutf2-ps2,,,,,,
27823,10004034147,C1d,,,,,,
27824,10004034148,Mcm9,,,,,,
27825,10004034149,Zcchc17,,,,,,
27826,10004034150,4930433I11Rik,,,,,,
27827,10004034151,Gm26885,,,,,,
27828,10004034152,Nxph1,,,,,,
27829,10004034153,Xpr1,,,,,,
27830,10004034155,Neil2,,,,,,
27831,10004034156,Tcf12,,,,,,
27832,10004034157,Asxl2,,,,,,
27833,10004034158,Fam110a,,,,,,
27834,10004034160,Slc30a8,,,,,,
27835,10004034161,Eid2,,,,,,
27836,10004034162,Olfr203,,,,,,
27837,10004034163,Gm14534,,,,,,
27838,10004034164,Fzd10os,,,,,,
27839,10004034165,Polq,,,,,,
27840,10004034168,Olfr914,,,,,,
27841,10004034169,Grm7,,,,,,
27842,10004034170,Tdrd9,,,,,,
27843,10004034172,Trim9,,,,,,
27844,10004034173,Ubl7,,,,,,
27845,10004034174,Hgf,,,,,,
27846,10004034175,Mars1,,,,,,
27847,10004034176,Spata24,,,,,,
27848,10004034177,S100pbp,,,,,,
27849,10004034178,Mutyh,,,,,,
27850,10004034179,Map6,,,,,,
27851,10004034180,Stard9,,,,,,
27852,10004034181,Zfp804b,,,,,,
27853,10004034183,Ago2,,,,,,
27854,10004034184,Grtp1,,,,,,
27855,10004034185,4833408A19Rik,,,,,,
27856,10004034186,Nrp2,,,,,,
27857,10004034187,Olfr1419,,,,,,
27858,10004034188,Olfr32,,,,,,
27859,10004034189,Olfr1391,,,,,,
27860,10004034190,Gm5543,,,,,,
27861,10004034191,Aurkaip1,,,,,,
27862,10004034192,Gm39147,,,,,,
27863,10004034193,Tshz1,,,,,,
27864,10004034195,Cd200,,,,,,
27865,10004034196,Rhox3f,,,,,,
27866,10004034197,Zdhhc1,,,,,,
27867,10004034198,Rnf41,,,,,,
27868,10004034199,Olfr746,,,,,,
27869,10004034200,Gm9833,,,,,,
27870,10004034203,Pcdhgc4,,,,,,
27871,10004034204,Sephs1,,,,,,
27872,10004034205,Olfr1242,,,,,,
27873,10004034206,Armc8,,,,,,
27874,10004034207,Hist1h4m,,,,,,
27875,10004034208,Pkd1l1,,,,,,
27876,10004034211,B3gnt7,,,,,,
27877,10004034212,Wipf2,,,,,,
27878,10004034213,Zfp180,,,,,,
27879,10004034214,Gm16294,,,,,,
27880,10004034215,Adgrf3,,,,,,
27881,10004034216,Grxcr1,,,,,,
27882,10004034217,Gm35554,,,,,,
27883,10004034218,Rnf113a1,,,,,,
27884,10004034220,Zfp513,,,,,,
27885,10004034222,Gm35912,,,,,,
27886,10004034223,Gpr161,,,,,,
27887,10004034224,Dock6,,,,,,
27888,10004034225,Hgf,,,,,,
27889,10004034227,Tnfrsf26,,,,,,
27890,10004034228,Theg,,,,,,
27891,10004034229,Pmm2,,,,,,
27892,10004034230,Ifitm5,,,,,,
27893,10004034231,Tmem251,,,,,,
27894,10004034232,Olfr421-ps1,,,,,,
27895,10004034233,4930412M03Rik,,,,,,
27896,10004034234,Gm5082,,,,,,
27897,10004034235,Tmco6,,,,,,
27898,10004034236,Hba-a1,,,,,,
27899,10004034238,Olfr1314,,,,,,
27900,10004034239,Mcm8,,,,,,
27901,10004034240,Kif1b,,,,,,
27902,10004034241,Gm4131,,,,,,
27903,10004034242,A930012O16Rik,,,,,,
27904,10004034243,Ern1,,,,,,
27905,10004034244,Cul7,,,,,,
27906,10004034246,Obox1,,,,,,
27907,10004034247,Zbtb34,,,,,,
27908,10004034248,Gm5108,,,,,,
27909,10004034249,Hecw2,,,,,,
27910,10004034250,Gm4789,,,,,,
27911,10004034251,Vmn2r-ps86,,,,,,
27912,10004034252,Fam174c,,,,,,
27913,10004034253,Entpd6,,,,,,
27914,10004034254,Olfr171,,,,,,
27915,10004034255,Themis3,,,,,,
27916,10004034256,Tepsin,,,,,,
27917,10004034257,B3galt6,,,,,,
27918,10004034258,Ccdc191,,,,,,
27919,10004034259,Ighv1-36,,,,,,
27920,10004034261,Olfr993,,,,,,
27921,10004034262,6430710C18Rik,,,,,,
27922,10004034264,Ppp4r2,,,,,,
27923,10004034265,Zfand2b,,,,,,
27924,10004034266,Btbd35f23,,,,,,
27925,10004034268,D930019O06Rik,,,,,,
27926,10004034269,Zdhhc23,,,,,,
27927,10004034271,Tmem101,,,,,,
27928,10004034272,Son,,,,,,
27929,10004034273,Olfr273,,,,,,
27930,10004034274,Nr1i2,,,,,,
27931,10004034275,3830408C21Rik,,,,,,
27932,10004034276,Ramp2,,,,,,
27933,10004034277,Olfr986,,,,,,
27934,10004034278,Sema3e,,,,,,
27935,10004034280,1700073E17Rik,,,,,,
27936,10004034281,Zbtb44,,,,,,
27937,10004034282,Olfr980,,,,,,
27938,10004034284,Olfm5,,,,,,
27939,10004034285,Lyrm9,,,,,,
27940,10004034286,Zfp449,,,,,,
27941,10004034287,Osbp2,,,,,,
27942,10004034288,Chst4,,,,,,
27943,10004034289,Spag7,,,,,,
27944,10004034290,Olfr487,,,,,,
27945,10004034291,Btbd35f24,,,,,,
27946,10004034292,Arid3c,,,,,,
27947,10004034293,Vmn2r69,,,,,,
27948,10004034294,Olfr224,,,,,,
27949,10004034295,Olfr1330,,,,,,
27950,10004034296,Acad10,,,,,,
27951,10004034297,Rhbdd2,,,,,,
27952,10004034298,Nanos2,,,,,,
27953,10004034299,Sidt1,,,,,,
27954,10004034300,Bmyc,,,,,,
27955,10004034301,Gm47576,,,,,,
27956,10004034302,Iqch,,,,,,
27957,10004034303,Trgv7,,,,,,
27958,10004034304,Exoc2,,,,,,
27959,10004034305,H2bfm,,,,,,
27960,10004034306,Rps27,,,,,,
27961,10004034307,Gal3st2,,,,,,
27962,10004034308,Tas2r113,,,,,,
27963,10004034311,Speer4c,,,,,,
27964,10004034312,Thoc3,,,,,,
27965,10004034313,Olfr597,,,,,,
27966,10004034314,2810407A14Rik,,,,,,
27967,10004034315,Gm13066,,,,,,
27968,10004034316,Gm10722,,,,,,
27969,10004034317,Dph7,,,,,,
27970,10004034318,Trim40,,,,,,
27971,10004034320,Zfp579,,,,,,
27972,10004034321,Coro7,,,,,,
27973,10004034324,Gsc2,,,,,,
27974,10004034325,1700036A12Rik,,,,,,
27975,10004034327,Rnpc3,,,,,,
27976,10004034329,Gm14440,,,,,,
27977,10004034330,Olfr1090,,,,,,
27978,10004034331,Atxn7l1,,,,,,
27979,10004034332,Man1a,,,,,,
27980,10004034334,Tbc1d19,,,,,,
27981,10004034335,Gm7516,,,,,,
27982,10004034336,H3c15,,,,,,
27983,10004034337,Miga2,,,,,,
27984,10004034339,Olfr1082,,,,,,
27985,10004034340,Olfr139,,,,,,
27986,10004034341,Olfr304,,,,,,
27987,10004034342,Gm26920,,,,,,
27988,10004034347,Csgalnact1,,,,,,
27989,10004034349,A430048G15Rik,,,,,,
27990,10004034350,Olfr779,,,,,,
27991,10004034351,Cdk6,,,,,,
27992,10004034352,Oga,,,,,,
27993,10004034353,Cldn6,,,,,,
27994,10004034356,Gm50072,,,,,,
27995,10004034357,Mrgpra2a,,,,,,
27996,10004034358,Dhx37,,,,,,
27997,10004034360,Tex13c3,,,,,,
27998,10004034361,Olfr1420,,,,,,
27999,10004034362,Cfl1,,,,,,
28000,10004034363,Cdh18,,,,,,
28001,10004034364,Bola1,,,,,,
28002,10004034365,Gm11501,,,,,,
28003,10004034366,Cdh22,,,,,,
28004,10004034368,Olfr1447,,,,,,
28005,10004034370,Ccl21d,,,,,,
28006,10004034371,Dcstamp,,,,,,
28007,10004034372,Gpr157,,,,,,
28008,10004034373,Olfr1454,,,,,,
28009,10004034374,Srsf12,,,,,,
28010,10004034375,Magt1,,,,,,
28011,10004034376,Vps18,,,,,,
28012,10004034377,Abtb2,,,,,,
28013,10004034378,Arl15,,,,,,
28014,10004034379,Ric1,,,,,,
28015,10004034381,Stk3,,,,,,
28016,10004034382,Olfr641,,,,,,
28017,10004034383,Upf3b,,,,,,
28018,10004034384,BC065397,,,,,,
28019,10004034385,Zfp366,,,,,,
28020,10004034386,Olfr498,,,,,,
28021,10004034387,Vmn1r23,,,,,,
28022,10004034388,Trim40,,,,,,
28023,10004034389,Zfhx2,,,,,,
28024,10004034390,Evpl,,,,,,
28025,10004034391,Gm45667,,,,,,
28026,10004034393,4930428N03Rik,,,,,,
28027,10004034394,Vmn1r215,,,,,,
28028,10004034395,Runx1,,,,,,
28029,10004034396,Olfr1261,,,,,,
28030,10004034397,Rspry1,,,,,,
28031,10004034399,Kbtbd3,,,,,,
28032,10004034400,Olfr1309,,,,,,
28033,10004034401,Mlxip,,,,,,
28034,10004034404,Ccdc88b,,,,,,
28035,10004034405,Rspo4,,,,,,
28036,10004034406,Mospd3,,,,,,
28037,10004034407,Tagap,,,,,,
28038,10004034408,Ciao3,,,,,,
28039,10004034409,Serpinb7,,,,,,
28040,10004034410,Ophn1,,,,,,
28041,10004034411,Npsr1,,,,,,
28042,10004034412,Enpep,,,,,,
28043,10004034414,Aven,,,,,,
28044,10004034415,Ptrh2,,,,,,
28045,10004034416,Nudt18,,,,,,
28046,10004034417,U2af1l4,,,,,,
28047,10004034418,Olfr709-ps1,,,,,,
28048,10004034419,Aldh7a1,,,,,,
28049,10004034420,1700010H22Rik,,,,,,
28050,10004034421,Dph3,,,,,,
28051,10004034422,6030445D17Rik,,,,,,
28052,10004034423,Vmn1r57,,,,,,
28053,10004034424,Psmd13,,,,,,
28054,10004034425,4930556L07Rik,,,,,,
28055,10004034426,Zfp799,,,,,,
28056,10004034427,Vmn1r222,,,,,,
28057,10004034428,Olfr594,,,,,,
28058,10004034429,Olfr228,,,,,,
28059,10004034430,Rpl35a-ps2,,,,,,
28060,10004034431,Wnt7a,,,,,,
28061,10004034433,1810009J06Rik,,,,,,
28062,10004034434,Doc2a,,,,,,
28063,10004034435,Olfr469,,,,,,
28064,10004034436,Copg2,,,,,,
28065,10004034437,Gm12407,,,,,,
28066,10004034438,Olfr53,,,,,,
28067,10004034439,Dnm3,,,,,,
28068,10004034440,Fnbp1,,,,,,
28069,10004034441,Agk,,,,,,
28070,10004034443,Hoxa3,,,,,,
28071,10004034444,Klrc3,,,,,,
28072,10004034445,Gm22556,,,,,,
28073,10004034446,Ssh1,,,,,,
28074,10004034447,Usp21,,,,,,
28075,10004034448,Ffar1,,,,,,
28076,10004034449,Gm45500,,,,,,
28077,10004034450,Vmn1r14,,,,,,
28078,10004034451,Taf3,,,,,,
28079,10004034452,Igf2bp2,,,,,,
28080,10004034453,Dpf1,,,,,,
28081,10004034454,Adam6a,,,,,,
28082,10004034455,Vmn1r76,,,,,,
28083,10004034456,Zc2hc1b,,,,,,
28084,10004034457,Olfr596,,,,,,
28085,10004034458,Rps19-ps7,,,,,,
28086,10004034459,Olfr1379-ps1,,,,,,
28087,10004034460,Rpe65,,,,,,
28088,10004034461,Gm8486,,,,,,
28089,10004034462,Olfr1471,,,,,,
28090,10004034463,Coq8b,,,,,,
28091,10004034464,Lmx1a,,,,,,
28092,10004034465,Rad51d,,,,,,
28093,10004034466,Vmn2r7,,,,,,
28094,10004034467,Gpr151,,,,,,
28095,10004034468,H2bc14,,,,,,
28096,10004034469,Ddah1,,,,,,
28097,10004034470,Gm44150,,,,,,
28098,10004034471,Smurf1,,,,,,
28099,10004034472,Gm43326,,,,,,
28100,10004034473,Ctf2,,,,,,
28101,10004034475,Nlgn2,,,,,,
28102,10004034476,Tada2a,,,,,,
28103,10004034477,Nlrp4b,,,,,,
28104,10004034478,Cc2d1b,,,,,,
28105,10004034479,Mdga2,,,,,,
28106,10004034480,Dync2h1,,,,,,
28107,10004034481,Zfp931,,,,,,
28108,10004034482,Fancm,,,,,,
28109,10004034483,Gm37885,,,,,,
28110,10004034484,Tll1,,,,,,
28111,10004034486,Specc1l,,,,,,
28112,10004034487,Gm17775,,,,,,
28113,10004034488,Erap1,,,,,,
28114,10004034490,7530414M10Rik,,,,,,
28115,10004034492,L3mbtl4,,,,,,
28116,10004034494,Defa3,,,,,,
28117,10004034495,Rnf6,,,,,,
28118,10004034496,Pde4d,,,,,,
28119,10004034497,Hmbox1,,,,,,
28120,10004034498,Oog1,,,,,,
28121,10004034499,Olfr1328,,,,,,
28122,10004034500,Fry,,,,,,
28123,10004034501,Pcdh10,,,,,,
28124,10004034502,BC016548,,,,,,
28125,10004034503,Rnf183,,,,,,
28126,10004034504,Olfr585,,,,,,
28127,10004034505,Vmn2r9,,,,,,
28128,10004034506,A430072C10Rik,,,,,,
28129,10004034507,D830039M14Rik,,,,,,
28130,10004034508,Olfr735,,,,,,
28131,10004034509,Olfr1193,,,,,,
28132,10004034510,Olfr920,,,,,,
28133,10004034511,Olfr827,,,,,,
28134,10004034512,Pcdhgc4,,,,,,
28135,10004034513,Olfr1121,,,,,,
28136,10004034514,Foxp1,,,,,,
28137,10004034515,Alox5ap,,,,,,
28138,10004034516,Olfr1188,,,,,,
28139,10004034517,Gm15574,,,,,,
28140,10004034518,Srsf11,,,,,,
28141,10004034519,Tpm3,,,,,,
28142,10004034520,Olfr556,,,,,,
28143,10004034521,Olfr1415,,,,,,
28144,10004034522,Junb,,,,,,
28145,10004034524,Calhm2,,,,,,
28146,10004034525,Cypt1,,,,,,
28147,10004034526,Cdca2,,,,,,
28148,10004034527,Ttn,,,,,,
28149,10004034528,Dera,,,,,,
28150,10004034531,Atg9b,,,,,,
28151,10004034532,Vmn2r22,,,,,,
28152,10004034533,Olfr816,,,,,,
28153,10004034534,Vpreb2,,,,,,
28154,10004034535,Dnah6,,,,,,
28155,10004034536,Gpr68,,,,,,
28156,10004034537,Mrgprg,,,,,,
28157,10004034538,9930022D16Rik,,,,,,
28158,10004034539,Wdr55,,,,,,
28159,10004034540,Gm4821,,,,,,
28160,10004034541,Gphb5,,,,,,
28161,10004034542,Tcp10a,,,,,,
28162,10004034543,Opn1sw,,,,,,
28163,10004034544,Marveld2,,,,,,
28164,10004034545,Nanog,,,,,,
28165,10004034546,Exosc4,,,,,,
28166,10004034547,Nhlrc3,,,,,,
28167,10004034548,Olfr151,,,,,,
28168,10004034549,Olfr716,,,,,,
28169,10004034550,Pmf1,,,,,,
28170,10004034551,Kcnj14,,,,,,
28171,10004034552,Gm14150,,,,,,
28172,10004034553,Ednra,,,,,,
28173,10004034555,Plekhg6,,,,,,
28174,10004034556,Cask,,,,,,
28175,10004034557,Fbxo36,,,,,,
28176,10004034559,Opn5,,,,,,
28177,10004034560,Hmx2,,,,,,
28178,10004034561,Hk3,,,,,,
